"種別","知覚可能","操作可能","理解可能","堅ろう（牢）","JIS","ガイドライン(ヘルプ)","達成方法","達成方法(ヘルプ)","行番号","内容"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","152","フォントサイズは相対的な大きさで指定してください。(font-size: 20px;)"
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","155","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #0000ff;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","159","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #0000ff;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","159","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #0000ff;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","163","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #0000ff;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","163","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #0000ff;) "
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","166","フォントサイズは相対的な大きさで指定してください。(font-size: 24px;)"
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","166","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(caret-color: #000000; color: #000000;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","225","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #69aa4b;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","225","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #69aa4b;) "
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","225","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","225","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #69aa4b;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","225","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #69aa4b;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","324","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(caret-color: #000000; color: #000000;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","324","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(caret-color: #000000; color: #000000; font-family: -webkit-standard; font-size: medium;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","351","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #9900ff;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","496","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #69aa4b;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","496","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #69aa4b;) "
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","496","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","496","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #69aa4b;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","496","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #69aa4b;) "
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","511","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","515","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","519","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","523","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","530","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","534","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","538","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","542","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","546","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","550","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","554","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","561","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","577","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","592","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","596","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","600","フォントサイズは相対的な大きさで指定してください。(font-size: 18px;)"
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","689","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #1fc77e;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","689","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #1fc77e;) "
"要判断箇所","0","0","0","0","AA: 1.4.3, A: 1.4.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html, http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-without-color.html","F24, G14, G18, G145, G182, G205","http://waic.jp/docs/WCAG-TECHS/F24.html, http://waic.jp/docs/WCAG-TECHS/G14.html, http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G18.html, http://waic.jp/docs/WCAG-TECHS/G182.html, http://www.w3.org/TR/WCAG20-TECHS/G205.html","693","文字色のみが指定されている可能性があります。十分なコントラスト比となる背景色を指定するようにして下さい。また、もし配色に何らかの情報を持たせている場合、テキストや他の視覚的な表現からもその情報を取得できるよう配慮してください。(color: #000000;) "
"問題あり","-5","0","0","0","AA: 1.4.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-scale.html","C12, C13, C14","http://waic.jp/docs/WCAG-TECHS/C12.html, http://waic.jp/docs/WCAG-TECHS/C13.html, http://waic.jp/docs/WCAG-TECHS/C14.html","699","フォントサイズは相対的な大きさで指定してください。(font-size: 22px;)"
"要判断箇所","0","0","0","0","A: 2.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/keyboard-operation-trapping.html","G21","http://waic.jp/docs/WCAG-TECHS/G21.html","","ユーザーがコンテンツ内に閉じ込められないこと確認してください。(JavaScript)"
"手動確認","0","0","0","0","AA: 3.2.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/consistent-behavior-consistent-locations.html","G61","http://waic.jp/docs/WCAG-TECHS/G61.html","","サイト内で統一したナビゲーションを提供していることを確認してください"
"手動確認","0","0","0","0","AA: 3.2.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/consistent-behavior-consistent-functionality.html","G197","http://waic.jp/docs/WCAG-TECHS/G197.html","","情報提示のスタイルが統一されているか確認してください"
"手動確認","0","0","0","0","AA: 3.3.4","http://waic.jp/docs/UNDERSTANDING-WCAG20/minimize-error-reversible.html","G98, G99, G155, G164, G168","http://waic.jp/docs/WCAG-TECHS/G155.html, http://waic.jp/docs/WCAG-TECHS/G164.html, http://waic.jp/docs/WCAG-TECHS/G168.html, http://waic.jp/docs/WCAG-TECHS/G98.html, http://waic.jp/docs/WCAG-TECHS/G99.html","","ユーザが操作を誤った場合でも、元の状態に戻すことが出来る手段が提供されていることを確認してください"
"手動確認","0","0","0","0","A: 1.3.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/content-structure-separation-understanding.html","G96","http://waic.jp/docs/WCAG-TECHS/G96.html","","ページの内容を理解・操作するために必要な情報が、コンテンツの形や位置だけに依存していないか確認してください"
"手動確認","0","0","0","0","A: 4.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-rsv.html","G135","http://waic.jp/docs/WCAG-TECHS/G135.html","","ウェブコンテンツ技術のアクセシビリティAPIを用いて、名前及び役割をUAに提供し、利用者が設定可能なプロパティを直接設定可能にし、変化を通知していることを確認して下さい"
"手動確認","0","0","0","0","A: 4.1.2","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-rsv.html","G10","http://waic.jp/docs/WCAG-TECHS/G10.html","","識別名及び役割を取得し、利用者が設定可能なプロパティを直接設定可能にし、変化を通知するためにユーザーエージェントが動作する、プラットフォームのアクセシビリティAPI機能をサポートするウェブコンテンツ技術を用いて、コンポーネントを作成していることを確認して下さい"
"手動確認","0","0","0","0","A: 4.1.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-parses.html","H75","http://waic.jp/docs/WCAG-TECHS/H75.html","","ウェブページに含まれる、XMLベースのマークアップ言語(XHTML, SVG, SMILなど)で記述されたすべてのコンテンツに対して、それらが整形式のXML文書であることを確認して下さい。"
"手動確認","0","0","0","0","A: 4.1.1","http://waic.jp/docs/UNDERSTANDING-WCAG20/ensure-compat-parses.html","H88","http://waic.jp/docs/WCAG-TECHS/H88.html","","可能であれば、完全に仕様に準じてHTMLを用いることを検討してください。"
"手動確認","0","0","0","0","AA: 1.4.3","http://waic.jp/docs/UNDERSTANDING-WCAG20/visual-audio-contrast-contrast.html","G18, G145, G148, G174","http://waic.jp/docs/WCAG-TECHS/G145.html, http://waic.jp/docs/WCAG-TECHS/G148.html, http://waic.jp/docs/WCAG-TECHS/G174.html, http://waic.jp/docs/WCAG-TECHS/G18.html","","テキスト及び画像化された文字の視覚的な表現には、十分なコントラスト比をもたせていることをロービジョンモードを使用して確認して下さい （次の場合を除く： 大きな文字、付随的、ロゴタイプ）"
